ID,topic_id,topic,question,answer
1263,52,avp,would you like information about the alternatives to violence project,no i want to know about volleyball tournaments sponsored by avp
1264,52,avp,would you like information about the association of volleyball professionals,yes specifically information on their pro beach volleyball tournaments and events
1265,52,avp,would you like stock information for avon products incorporated,no i need information about avp sponsored pro beach volleyball tournaments
1266,52,avp,,
1267,52,avp,are you looking for avp beach volleyball,no i need the avp antivirus website address
1268,52,avp,would you like to know about the alien versus predator movie,no i want to know about avp antivirus software
1269,52,avp,would you like to know what avp stands for,no i just want their homepage
1270,52,avp,would you rather read some reviews about avp antivirus,no i just want the website for avp antivirus
1271,52,avp,are you looking for the stock symbol avp,no i want the home page for avp antivirus software
1272,52,avp,do you want a spell check for avp,i need the website for avp antivirus software
1273,52,avp,do you want an acronym meanining for avp,no i want to find the website for avp antivirus software
1274,52,avp,do you want to know about a management position,no i want to know about avp antivirus software
1275,52,avp,do you want to know how male vs female avps in a company,no i need the avp antivirus homepage
1276,52,avp,are you looking for a specific web site,yes i want the avp antivirus software website
1277,52,avp,are you looking for any specific information in relation to beach volleyball,no i am looking for the homepage for avp antivirus software
1278,52,avp,are you referring to alien vs predator,no
1279,52,avp,are you referring to a software,yes
1280,52,avp,are you referring to a specific company,yes i am interested in avp
1281,52,avp,would you like information about the alternatives to violence project,no
1282,52,avp,would you like information about the association of volleyball professionals,no i need the webpage for avp antivirus software
1283,52,avp,would you like stock information for avon products incorporated,no
1284,52,avp,,
1285,52,avp,are you looking for avp beach volleyball,no i am looking for avp software
1286,52,avp,would you like to know about the alien versus predator movie,no i want information about avp antivirus software
1287,52,avp,would you like to know what avp stands for,no i would like to know about avp antivirus software
1288,52,avp,would you rather read some reviews about avp antivirus,yes and comparisons to other products
1289,52,avp,are you looking for the stock symbol avp,no i need avp antivirus reviews and comparisons
1290,52,avp,do you want a spell check for avp,no
1291,52,avp,do you want an acronym meanining for avp,no im asking for review about the avp antivirus software
1292,52,avp,do you want to know about a management position,no this is not a subject that i wish to know about
1293,52,avp,do you want to know how male vs female avps in a company,no
1294,52,avp,are you looking for a specific web site,not really any website with avp reviews will do
1295,52,avp,are you looking for any specific information in relation to beach volleyball,no i am interested in reviews and comparisons of avp antivirus software
1296,52,avp,are you referring to alien vs predator,no im referring to avp antivirus software
1297,52,avp,are you referring to a software,yes i need reviews of this software
1298,52,avp,are you referring to a specific company,no i just want reviews of avp antivirus software and comparisons to other products
1299,52,avp,would you like information about the alternatives to violence project,no im looking for review on avp antivirus
1300,52,avp,would you like information about the association of volleyball professionals,no i want the antivirus software avp
1301,52,avp,would you like stock information for avon products incorporated,no i would like reviews of avp antivirus software
